rps3	phylum_merge	A5-S03	A5-S04	KW1-S05	KW1-S08	KW1-S11	KW1-S15	KW1-S21
k141_3299079_1	Chloroflexi	0.05427692	0.010118785	0.023280275	0.032892589	0.021399308	0.035970512	0.040678227
k141_3300805_1	Gammaproteobacteria	0.137703248	0.131143894	0.098932205	0.146147288	0.146320351	0.141818677	0.104635636
k141_330490_4	Gemmatimonadetes	0.002020906	0.006000759	0.005640318	0.006788263	0.01038231	0.005394455	0.018489797
k141_3307705_4	Planctomycetes	0.003956883	0.004895555	0.017857569	0.008930416	0.013552197	0.005960514	0.005172677
k141_3312441_5	Planctomycetes	0.017383418	0.015099966	0.014649086	0.022977472	0.025779248	0.035192567	0.017577872
k141_3313021_7	Bacteroidetes	0.043591511	0.061756143	0.083738397	0.062376144	0.033220134	0.052104981	0.046697592
k141_331540_5	Chloroflexi	0.015659005	0.015481407	0.028242622	0.028891592	0.033221927	0.059012783	0.04505298
k141_3315476_5	unclassify	0.017747043	0.017042275	0.021009839	0.037762212	0.014956548	0.033989754	0.021064972
k141_3323850_2	Bacteroidetes	0.006946497	0.007553806	0.004570547	0.015454081	0.007960602	0.00753855	0.005530315
k141_332501_4	Nitrospirae	0.047398697	0.060955539	0.043053821	0.037828169	0.060866992	0.032231632	0.046741677
k141_3326956_3	Gemmatimonadetes	0.055173364	0.053210708	0.054422831	0.041890104	0.033279864	0.037898018	0.049950419
k141_3331841_1	Chloroflexi	0.009401171	0.007741212	0.003779859	0.009788026	0.01057036	0.004250531	0.003116817
k141_3341084_4	Chloroflexi	0.005713673	0.00282764	0.00607496	0.005861534	0.004515957	0.007407564	0.024331004
k141_3344235_3	Chloroflexi	0.001231384	0.002559479	0.004124128	0.017751192	0.004087683	0.012963122	0.008777035
k141_3347905_1	Chloroflexi	0.031335807	0.026962393	0.022229518	0.01468521	0.015760889	0.007386492	0.017721365
k141_3348175_1	Gammaproteobacteria	0.048453665	0.022595819	0.026969623	0.010869104	0.007637513	0.00761367	0.015695725
k141_3350123_4	Deltaproteobacteria	0.002060599	0.021458872	0.011267458	0.002119964	0.01283144	0.00267149	0.008090898
k141_3351863_1	Alphaproteobacteria	0.044942642	0.024362071	0.032089386	0.02702814	0.015357373	0.025642477	0.021313931
k141_3359453_7	Thaumarchaeota	0.120934281	0.116190435	0.247952436	0.1362833	0.122146868	0.162471879	0.146705033
k141_3364447_4	Planctomycetes	0.001696852	0	0.00461024	0.00466276	0.004023459	0.00194063	0.00223151
k141_3366540_2	Chloroflexi	0.005295408	0.008932922	0.015567921	0.009289479	0.00896865	0.014896998	0.011550887
k141_3369156_2	Acidobacteria	0.005303015	0.009039792	0.002093669	0.023026637	0.053180543	0.051551244	0.025371263
k141_3377334_1	Chloroflexi	0.002746361	0.003020327	0.007010364	0.0207372	0.012759816	0.025456088	0.012593207
k141_337927_1	Acidobacteria	0.008123865	0.009692085	0.010746813	0.013715543	0.025179172	0.00928158	0.010635908
k141_3379516_1	other	0.016918046	0.00354063	0.007613518	0.002190123	0.003555504	0.002712871	0.004539989
k141_3385070_5	Bacteroidetes	0.033569816	0.019277901	0.025101766	0.019397544	0.013337594	0.038005585	0.020741887
k141_339265_3	Gammaproteobacteria	0.025374046	0.014559495	0.0142463	0.01763446	0.021855935	0.015273378	0.018506243
k141_3398358_3	Chloroflexi	0.009991802	0.004450359	0.012783894	0.005040987	0.013735648	0.004799919	0.016982413
k141_3401931_3	Chloroflexi	0.009086917	0	0.001623132	0	0	0	0
k141_3413872_1	Gammaproteobacteria	0.04096525	0.01677409	0.01955015	0.010591858	0.001929503	0.00837562	0.035637965
k141_3414063_2	Alphaproteobacteria	0.032798455	0.031944688	0.018659656	0.028125969	0.050433797	0.030162099	0.021921512
k141_3414355_5	Acidobacteria	0.012725853	0.011753351	0.00943623	0.016566512	0.022826945	0.014248786	0.026135831
k141_3423589_1	Planctomycetes	0.015336742	0.001529655	0.006572684	0.004892224	0.012261411	0.009436083	0.00812961
k141_342779_3	Planctomycetes	0	0.037699676	0.007561656	0.003725616	0.003189291	0.003904883	0.004548498
k141_3432798_1	Planctomycetes	0.010856003	0.003972644	0.007212468	0.005791691	0.003430276	0.001662091	0.001840646
k141_3437203_3	Planctomycetes	0.009904294	0.020489013	0.003054497	0.010283018	0.023767329	0.013869339	0.009415681
k141_3437483_3	Planctomycetes	0.005608941	0.019678507	0.00318414	0.002235876	0	0.003428127	0.004294034
k141_3441755_1	Gemmatimonadetes	0.009164718	0.04235927	0.012366732	0.013159513	0.015342902	0.016586955	0.018710325
k141_3444413_2	Planctomycetes	0.031496334	0.012561497	0.011140325	0.026126053	0.031724508	0.015350227	0.029982487
k141_344576_1	Gammaproteobacteria	0.021494768	0.031626002	0.006386326	0.001338026	0.008703601	0.006925074	0.006582591
k141_3446449_1	Gammaproteobacteria	0.028123508	0.01142945	0.026669912	0.023151549	0.017995439	0.038471103	0.020378532
k141_3451603_6	unclassify	0.012139591	0.008995495	0.00484367	0.021353484	0.011114903	0.007821315	0.011607266
k141_3454254_12	Alphaproteobacteria	0.002534402	0.035917002	0.012148644	0.001999338	0.001784425	0.00127407	0.00169539
k141_345480_2	Acidobacteria	0.080932015	0.088266451	0.090978409	0.075926429	0.081355524	0.070755686	0.086291153
k141_3459233_5	Gammaproteobacteria	0.067236494	0.033776887	0.032628156	0.04409796	0.034927697	0.045653849	0.041510526
k141_3461519_1	Gammaproteobacteria	0.163964447	0.144743826	0.136729707	0.069584792	0.053571352	0.075827581	0.082094995
k141_3462115_1	Alphaproteobacteria	0.000868493	0.007876239	0.00247012	0.012981402	0.018613879	0.020070386	0.017274941
k141_3463563_6	Chloroflexi	0.035480613	0.036232711	0.040877293	0.048339312	0.028813999	0.046076046	0.047030882
k141_3466488_4	Omnitrophica	0.011141184	0.005243511	0	0.002267008	0	0.001841755	0.001176283
k141_3481429_1	Chloroflexi	0.001386702	0.000933811	0.001105789	0.012644773	0.031181706	0.008989038	0.010831095
k141_3482089_5	Chloroflexi	0.008900971	0.002943677	0.005505491	0.021997968	0.010057375	0.015322107	0.003911168
k141_3486887_1	Nitrospinae	0.06499649	0.020014945	0.023328513	0.014499798	0.013530327	0.010882944	0.017990112
k141_3486970_1	unclassify	0.004142942	0.001390737	0.00986246	0.002325085	0.003948647	0.008135743	0.000701073
k141_348710_3	Planctomycetes	0.006935928	0.004000209	0.000638178	0.027021077	0.032706456	0.009504035	0.017618258
k141_3491038_1	Chloroflexi	0.022559986	0.007780718	0.008009872	0.016612847	0.002761423	0.005661982	0.01003441
k141_3506154_1	Chloroflexi	0.000551533	0.014657331	0	0.003402381	0.005928505	0.003336865	0.0034251
k141_3506386_1	Gemmatimonadetes	0.033280848	0.040371997	0.020641405	0.015932983	0.018997641	0.01438246	0.029178178
k141_3519469_1	Acidobacteria	0.029715131	0.043265939	0.032851189	0.016685349	0.031442938	0.034113669	0.019345733
k141_3520584_2	Gammaproteobacteria	0.032329878	0.027326539	0.024401088	0.032542384	0.022189504	0.037511546	0.034882136
k141_3538226_2	Zixibacteria	0	0.017286943	0.001692561	0	0	0	0.002791323
k141_3539988_9	Nitrospinae	0.025911988	0.025028741	0.024462513	0.018809808	0.019372456	0.022894737	0.020103718
k141_3540194_4	Planctomycetes	0.051928885	0.035048153	0.032333521	0.050510674	0.06467027	0.040343056	0.047336833
k141_3541145_2	unclassify	0.001676706	0.002213749	0.002674092	0.000884621	0	0.023771919	0.0031894
k141_3542406_5	Planctomycetes	0.022184064	0.013169566	0.017048884	0.032512602	0.032889222	0.044265044	0.032033837
k141_3545366_1	Thaumarchaeota	0.148446853	0.212115157	0.191216235	0.196980408	0.118895223	0.165699341	0.163614461
k141_3550258_2	Planctomycetes	0.00639531	0.011668465	0.005413134	0.0046479	0.005085158	0.004715042	0.01910073
k141_355743_1	Thaumarchaeota	0.031290217	0.081203894	0.066902304	0.018072678	0.02988705	0.02127449	0.030601071
k141_3564526_1	unclassify	0.012463563	0.009280891	0.008122715	0.011633841	0.020614068	0.014466367	0.0226709
k141_3565622_4	Gammaproteobacteria	0.04189747	0.04681517	0.040833007	0.02928781	0.024871891	0.029777976	0.026366555
k141_3566703_17	Thaumarchaeota	0.01545344	0.033023565	0.031772033	0.013429366	0.022415333	0.028230866	0.031819746
k141_3567231_2	unclassify	0.042110333	0.044840738	0.03055795	0.022844936	0.039733254	0.037509557	0.052952383
k141_356770_3	Bacteroidetes	0.010044402	0.013420409	0.029114352	0.015073055	0.015410743	0.012830691	0.017031019
k141_3569150_7	Acidobacteria	0.028703797	0.047383696	0.028194625	0.027353491	0.031920567	0.028782273	0.034542617
k141_3573598_4	Gemmatimonadetes	0	0.004327661	0	0.00956676	0.020465073	0.00730424	0.005363744
k141_3574176_3	Gammaproteobacteria	0.14962737	0.065486214	0.096969395	0.031943289	0.035828354	0.040837311	0.051201529
k141_3583962_1	Planctomycetes	0.022670445	0.006228361	0.020205903	0.011364667	0.005016337	0.00802575	0.006639306
k141_3585265_4	Gemmatimonadetes	0.038383343	0.01627481	0.026722785	0.020129074	0.018139094	0.031424726	0.015134473
k141_3585265_5	Gemmatimonadetes	0.038383343	0.01627481	0.026722785	0.020129074	0.018139094	0.031424726	0.015134473
k141_3589236_3	Gammaproteobacteria	0.182055789	0.056501236	0.100716513	0.052469098	0.058814925	0.041353473	0.065279778
k141_3590485_2	Planctomycetes	0.013114239	0.005056455	0.0097272	0.007477048	0.010813359	0.011229507	0.027365735
k141_3594414_2	Bacteroidetes	0.06806878	0.04753049	0.033778627	0.044559123	0.071186021	0.039143501	0.045717492
k141_3597276_5	unclassify	0.02588039	0.046379288	0.019680014	0.020836588	0.025582847	0.023404714	0.021712481
k141_360520_1	Gammaproteobacteria	0.024585658	0.047822136	0.035149311	0.040538678	0.051834939	0.028936659	0.030540633
k141_3609300_4	Gammaproteobacteria	0.03343344	0.025654801	0.006759304	0.009771573	0.034675076	0.011562386	0.011441855
k141_3611572_1	Planctomycetes	0.003668319	0.011865031	0.002925205	0.003386924	0.002899356	0.007133758	0.001206041
k141_361319_1	Chloroflexi	0.018470481	0.025092583	0.018181443	0.018286926	0.011602987	0.011823855	0.018284805
k141_3617445_2	Gammaproteobacteria	0.126273861	0.106765359	0.111949356	0.066223759	0.048069263	0.07549916	0.076539546
k141_363645_7	Acidobacteria	0.025413759	0.027697875	0.024333085	0.089431011	0.063581713	0.055529894	0.044347853
k141_36391_1	Alphaproteobacteria	0.031501449	0.012831178	0.005672845	0.017921054	0.016823235	0.009915449	0.019069662
k141_3644272_2	Chloroflexi	0.011082455	0.009791965	0.009395015	0.024583572	0.019049438	0.016098992	0.009022254
k141_3652554_3	Alphaproteobacteria	0.013909041	0.028855164	0.02610441	0.003210522	0.006870869	0.009982307	0.016535954
k141_3655348_6	unclassify	0.015459401	0.035292122	0.027900138	0.018323968	0.023510738	0.014644288	0.016513723
k141_3655569_5	Planctomycetes	0.009027804	0.020576588	0.013134556	0.006758993	0.009522095	0.005302995	0.008973897
k141_36561_2	unclassify	0	0.001456114	0.003128345	0.003622127	0.0031007	0.001271526	0.010088031
k141_3658364_1	Chloroflexi	0.006124061	0.00345504	0.009711136	0.009989241	0.020177214	0.005557732	0.007662504
k141_3658996_9	Acidobacteria	0.029535687	0.034643472	0.025879244	0.038632644	0.056296742	0.031354687	0.039074873
k141_365988_4	Gemmatimonadetes	0.037373344	0.029404836	0.015896994	0.019946246	0.01064113	0.014031104	0.01488016
k141_3674577_6	Planctomycetes	0.021336659	0.010560657	0.012563109	0.010874162	0.011980159	0.025733997	0.026110914
k141_367969_3	Chloroflexi	0.003777764	0	0	0.001162658	0.004297504	0.015252933	0.001242024
k141_3682015_1	unclassify	0.019671359	0.020262904	0.03494613	0.013575317	0.009453127	0.010762652	0.014438177
k141_3682676_1	Thaumarchaeota	0.117765028	0.260481965	0.250034222	0.14762481	0.161592256	0.197878239	0.196402577
k141_3685885_2	Chloroflexi	0.001964289	0.009333638	0.003420289	0.001635461	0.010275195	0.008611784	0.005834071
k141_3686563_2	Chloroflexi	0.029844972	0.014479511	0.00986665	0.012287068	0.011025908	0.011606332	0.025284825
k141_3687969_7	Alphaproteobacteria	0.014722299	0.00956277	0.012407274	0.006772207	0.005547961	0.007180315	0.006857067
k141_3689495_4	Alphaproteobacteria	0.05084498	0.044139334	0.032170857	0.064793944	0.103021743	0.059093085	0.046336841
k141_3704275_2	Planctomycetes	0.029960835	0.008175718	0.008741781	0.0267932	0.013484428	0.012602857	0.016616077
k141_3707850_1	Acidobacteria	0.01775516	0.009243	0.010360899	0.023002197	0.010659154	0.012473814	0.014115031
k141_3708872_2	Acidobacteria	0.007300173	0.010431912	0.036113055	0.000786354	0.007150543	0.00093799	0.001200047
k141_3711988_4	Chloroflexi	0.002769629	0.002724029	0.004974506	0.002258702	0.008231389	0.006246949	0.011202683
k141_3720923_4	Planctomycetes	0.0102505	0.003501406	0.004701558	0.017518215	0.003541609	0.001446873	0.004652205
k141_3724093_2	unclassify	0.030049846	0.004512988	0.008893585	0.005185433	0.00800843	0.007665968	0.006662512
k141_3724293_2	Acidobacteria	0.005372329	0.012177853	0.00888935	0.015500691	0.010145306	0.004353141	0.009241389
k141_3727014_2	Alphaproteobacteria	0.016879171	0.013856229	0.014792732	0.038900231	0.029713852	0.015641526	0.02046432
k141_3727214_8	Gammaproteobacteria	0.448552484	0.600369778	0.459756347	0.381016729	0.50463151	0.449360924	0.481217131
k141_3728414_1	Acidobacteria	0.005986935	0.014338198	0.004774126	0.006141868	0.019998071	0.004629382	0.0124099
k141_3734654_1	unclassify	0.018471761	0.009508761	0.005674672	0.003504197	0.006749431	0.020270749	0.005494779
k141_3740611_4	Acidobacteria	0.036207841	0.036826833	0.037778634	0.01688402	0.031487899	0.029652109	0.031065828
k141_3747912_4	Alphaproteobacteria	0.041712985	0.00722004	0.012392813	0.008025761	0.008223627	0.010709566	0.009354446
k141_37517_1	unclassify	0.03678849	0.013206614	0.01418668	0.011912707	0.016873575	0.01951455	0.015157436
k141_375878_1	unclassify	0.017676962	0.009777765	0.018604019	0.014395662	0.021875781	0.011003015	0.030879338
k141_3762827_2	unclassify	0.008896209	0.00849895	0.004866239	0	0	0.001988552	0.002017121
k141_3769960_6	Alphaproteobacteria	0.010872541	0.015398511	0.013735658	0.007042	0.010915562	0.004434648	0.00224918
k141_3774624_1	Planctomycetes	0.023937602	0.041791944	0.036481304	0.023038612	0.010972363	0.03563154	0.011996703
k141_3783088_4	unclassify	0.022180678	0.024582069	0.027023952	0.039358354	0.03024021	0.031528209	0.029431184
k141_3790313_1	unclassify	0.019715899	0.033231798	0.014119746	0.006597856	0.010678109	0.022782845	0.01342615
k141_3795114_4	Planctomycetes	0.007291773	0.008536049	0.002947343	0.008650759	0.018602535	0.004969305	0.008221138
k141_3796639_1	Chloroflexi	0.011671923	0.005198687	0.013030461	0.005747508	0.003301312	0.01876935	0.006139846
k141_3799747_3	Alphaproteobacteria	0.030885734	0.019075208	0.011624806	0.011084444	0.021419849	0.005894197	0.012521616
k141_3801622_6	unclassify	0.008637309	0.008200554	0.020652491	0.011305014	0.014133431	0.028966425	0.024064233
k141_3809762_2	Acidobacteria	0.024627841	0.026222208	0.032210972	0.014799681	0.023564669	0.010531697	0.020738127
k141_38112_15	Gammaproteobacteria	0.034096104	0.033067883	0.032757057	0.027852442	0.024900758	0.021992168	0.031804341
k141_3813455_3	Alphaproteobacteria	0.029874814	0.016268825	0.045119119	0.02925484	0.02867075	0.038853846	0.021314088
k141_3814525_8	Alphaproteobacteria	0.012093216	0.019022696	0.01335447	0.031835541	0.017432244	0.025021178	0.028579381
k141_3817767_28	Gammaproteobacteria	0.068265241	0.106543572	0.060423232	0.037941196	0.02959557	0.083340666	0.075381727
k141_3818983_4	Planctomycetes	0.015685658	0.002155415	0.005980659	0.010723323	0.038268239	0.019203787	0.008876817
k141_3819811_2	Thaumarchaeota	0.035932055	0.017589259	0.04479917	0.037337478	0.030526074	0.031777778	0.030955055
k141_3827344_2	Chloroflexi	0.017525802	0.020699789	0.019150272	0.014624435	0.010377097	0.0166898	0.023404397
k141_3828910_2	Gemmatimonadetes	0.031749324	0.048675802	0.031163865	0.021738402	0.0259177	0.028336871	0.03280103
k141_3831595_1	unclassify	0.041213368	0.038626367	0.029912531	0.042360708	0.045157083	0.03439356	0.03518548
k141_3831615_7	Gammaproteobacteria	0.223426571	0.339894755	0.322678842	0.218657628	0.179223134	0.191007868	0.207362208
k141_3833058_2	Acidobacteria	0.027089268	0.034721793	0.018061965	0.062015818	0.061392337	0.033799352	0.029270556
k141_3834364_1	Actinobacteria	0.069549143	0.034879214	0.049445386	0.044960019	0.03657207	0.040776021	0.03648752
k141_3838510_4	Bacteroidetes	0.026074604	0.01851771	0.031775665	0.022515221	0.016124915	0.014164044	0.016427404
k141_3839707_6	unclassify	0.025946394	0.039987646	0.020062142	0.018342563	0.012956496	0.013300159	0.016168488
k141_3840606_4	Gammaproteobacteria	0.007403199	0.014220008	0.008855234	0.016347769	0.013165472	0.032675955	0.016542276
k141_3849028_2	Alphaproteobacteria	0.014276419	0.013533642	0.006443914	0.011751863	0.01327948	0.005219332	0.01302138
k141_384968_9	unclassify	0.039152413	0.018504284	0.046142026	0.028676356	0.011840567	0.00455712	0.016158828
k141_3855299_7	unclassify	0.019761182	0.023337713	0.029919814	0.025401267	0.020588405	0.016091295	0.038028115
k141_386125_2	Chloroflexi	0.023251913	0.027472723	0.02498251	0.025615272	0.028314394	0.032795063	0.033140054
k141_3864503_1	Planctomycetes	0.013656833	0.007707571	0.00948225	0.006339992	0.002514978	0.011028725	0.014591701
k141_386913_1	Gammaproteobacteria	0.02074333	0.006510776	0.006216838	0.015330265	0.005391663	0.007580564	0.024336265
k141_3883731_3	Thaumarchaeota	0.29390038	0.36579732	0.3309805	0.240821786	0.170688017	0.217222234	0.286170947
k141_3886997_1	Gammaproteobacteria	0.008589443	0.015029721	0.008928719	0.005069889	0.006788901	0.009743907	0.006838041
k141_3888193_1	Acidobacteria	0.00592256	0.043127808	0.022039692	0.013366818	0.012482818	0.006398648	0.01812725
k141_3891725_1	Alphaproteobacteria	0.029913593	0.030146881	0.021652843	0.040783281	0.084513502	0.042002399	0.013067228
k141_3892159_2	Planctomycetes	0.050996675	0.033786863	0.035360015	0.046316472	0.057465073	0.06742374	0.045821362
k141_3894754_5	unclassify	0.056269847	0.019773931	0.027196096	0.009801919	0.011679095	0.006508358	0.011095638
k141_3895381_2	Planctomycetes	0.061115629	0.039685216	0.031840754	0.032309676	0.039594836	0.044672593	0.042021246
k141_3896812_3	Gemmatimonadetes	0.02291915	0.017703983	0.014884918	0.011413828	0.017120408	0.021203898	0.013847464
k141_390222_1	Gemmatimonadetes	0.009731414	0.001203995	0.015695651	0.012885521	0.017946807	0.008410944	0.006315042
k141_3911113_5	Alphaproteobacteria	0.054263658	0.04043836	0.035726757	0.025149666	0.029363554	0.047064331	0.037554552
k141_3913057_3	Gammaproteobacteria	0.007948024	0.023684676	0.003168972	0.017079102	0.01761186	0.045228592	0.013896034
k141_3916409_2	Bacteroidetes	0.022389925	0.018924595	0.018554585	0.016402476	0.006492872	0.015223872	0.010388061
