bins	query	target_gene	gene_name	bins phylum	bins abundance
A5-S03_71	A5-S03_71_cg191_28	merA	MerA	Methylomirabilota	1.237084743
KW1-S05_45	KW1-S05_45_cg50_15	merA	MerA	Methylomirabilota	5.157189414
KW1-S11_109	KW1-S11_109_cg105_2	merA	MerA	Desulfobacterota_D	0.41297887
KW1-S15_200	KW1-S15_200_cg373_3	merA	MerA	Planctomycetota	0.198235249
A5-S04_77	A5-S04_77_cg305_1	merA	MerA	SAR324	0.072210886
KW1-S11_157	KW1-S11_157_cg49_3	merA	MerA	Thermoproteota	0.221560479
KW1-S21_193	KW1-S21_193_cg267_3	merA	MerA	Gemmatimonadota	0.630529146
KW1-S15_215	KW1-S15_215_cg136_3	merA	MerA	Chloroflexota	0.125078511
KW1-S15_215	KW1-S15_215_cg280_3	merA	MerA	Chloroflexota	0.125078511
KW1-S05_141	KW1-S05_141_cg229_5	merA	MerA	SAR324	0.076622328
KW1-S21_32	KW1-S21_32_cg243_25	merA	MerA	Gemmatimonadota	0.352226454
KW1-S11_24	KW1-S11_24_cg382_2	merA	MerA	SAR324	0.305641044
A5-S03_4	A5-S03_4_cg165_3	merA	MerA	Desulfobacterota_D	0.41339651
KW1-S21_271	KW1-S21_271_cg249_3	merA	MerA	Desulfobacterota_D	0.400053411
KW1-S05_148	KW1-S05_148_cg74_4	merA	MerA	Desulfobacterota_D	0.425532171
KW1-S08_229	KW1-S08_229_cg394_17	merA	MerA	SAR324	0.071125272
KW1-S05_124	KW1-S05_124_cg130_3	merA	MerA	SAR324	0.294255926
KW1-S15_266	KW1-S15_266_cg98_5	merA	MerA	Desulfobacterota_D	0.43531638
KW1-S11_120	KW1-S11_120_cg176_1	merA	MerA	Proteobacteria	0.34623938
KW1-S08_192	KW1-S08_192_cg147_4	merA	MerA	Desulfobacterota_B	0.271533373
KW1-S08_208	KW1-S08_208_cg121_15	merA	MerA	Thermoproteota	0.213035727
KW1-S21_28	KW1-S21_28_cg117_8	merA	MerA	Proteobacteria	0.485937491
KW1-S11_15	KW1-S11_15_cg405_6	merA	MerA	SAR324	0.076138432
KW1-S08_28	KW1-S08_28_cg230_15	merA	MerA	Poribacteria	0.179044687
KW1-S08_28	KW1-S08_28_cg796_1	merA	MerA	Poribacteria	0.179044687
A5-S03_30	A5-S03_30_cg51_1	merA	MerA	Actinobacteriota	2.320727171
KW1-S15_279	KW1-S15_279_cg106_8	merA	MerA	Acidobacteriota	0.258526741
A5-S04_22	A5-S04_22_cg2_10	merA	MerA	Desulfobacterota_D	0.40288394
KW1-S08_226	KW1-S08_226_cg183_2	merA	MerA	Desulfobacterota_D	0.402511216
KW1-S05_108	KW1-S05_108_cg219_11	merA	MerA	Chloroflexota	0.277928309
KW1-S21_85	KW1-S21_85_cg207_5	merA	MerA	Acidobacteriota	0.471338041
A5-S03_23	A5-S03_23_cg447_6	merA	MerA	SAR324	0.074032541
KW1-S11_87	KW1-S11_87_cg293_5	merA	MerA	Gemmatimonadota	0.335534167
KW1-S08_24	KW1-S08_24_cg135_3	merA	MerA	Verrucomicrobiota	0.1502044
A5-S04_136	A5-S04_136_cg170_2	merA	MerA	Chloroflexota	0.302968297
KW1-S15_227	KW1-S15_227_cg59_14	merA	MerA	Thermoproteota	0.207153977
A5-S03_104	A5-S03_104_cg403_3	merA	MerA	Desulfobacterota_B	0.964189563
KW1-S15_97	KW1-S15_97_cg511_2	merA	MerA	Planctomycetota	0.046552284
KW1-S08_200	KW1-S08_200_cg280_11	merA	MerA	Planctomycetota	0.292582826
A5-S04_131	A5-S04_131_cg130_4	merA	MerA	Planctomycetota	0.265482666
KW1-S15_218	KW1-S15_218_cg466_1	merA	MerA	Nitrospirota	0.254122957
KW1-S11_157	KW1-S11_157_cg124_8	merA	MerA	Thermoproteota	0.221560479
KW1-S08_28	KW1-S08_28_cg124_4	merA	MerA	Poribacteria	0.179044687
KW1-S15_227	KW1-S15_227_cg24_21	merA	MerA	Thermoproteota	0.207153977
KW1-S15_215	KW1-S15_215_cg61_1	merA	MerA	Chloroflexota	0.125078511
KW1-S15_215	KW1-S15_215_cg287_1	merA	MerA	Chloroflexota	0.125078511
KW1-S08_233	KW1-S08_233_cg150_4	merA	MerA	Chloroflexota	0.104121405
KW1-S05_108	KW1-S05_108_cg225_10	merA	MerA	Chloroflexota	0.277928309
KW1-S21_73	KW1-S21_73_cg225_3	merA	MerA	Chloroflexota	0.110486527
A5-S04_95	A5-S04_95_cg120_3	merA	MerA	Chloroflexota	0.248934494
A5-S03_104	A5-S03_104_cg93_6	merA	MerA	Desulfobacterota_B	0.964189563
KW1-S08_213	KW1-S08_213_cg147_3	merA	MerA	Actinobacteriota	0.241876276
KW1-S15_267	KW1-S15_267_cg311_2	merA	MerA	Myxococcota	0.183219153
A5-S04_77	A5-S04_77_cg309_1	merA	MerA	SAR324	0.072210886
KW1-S15_23	KW1-S15_23_cg347_3	merA	MerA	Proteobacteria	0.188993937
KW1-S05_141	KW1-S05_141_cg107_5	merA	MerA	SAR324	0.076622328
A5-S03_6	A5-S03_6_cg374_1	merA	MerA	Acidobacteriota	0.346847489
A5-S03_121	A5-S03_121_cg325_3	merA	MerA	Planctomycetota	0.255972063
KW1-S08_229	KW1-S08_229_cg118_7	merA	MerA	SAR324	0.071125272
KW1-S15_112	KW1-S15_112_cg403_2	merA	MerA	Latescibacterota	0.19547142
KW1-S11_180	KW1-S11_180_cg436_3	merA	MerA	Acidobacteriota	0.421277266
KW1-S15_31	KW1-S15_31_cg230_14	merA	MerA	Planctomycetota	0.283034669
KW1-S11_146	KW1-S11_146_cg144_9	merA	MerA	Proteobacteria	2.729152986
A5-S03_163	A5-S03_163_cg267_10	merA	MerA	Proteobacteria	0.58112905
KW1-S15_115	KW1-S15_115_cg5_16	merA	MerA	Krumholzibacteriota	0.188126221
KW1-S11_15	KW1-S11_15_cg160_4	merA	MerA	SAR324	0.076138432
KW1-S11_163	KW1-S11_163_cg125_13	merA	MerA	Planctomycetota	0.306985803
KW1-S08_28	KW1-S08_28_cg263_13	merA	MerA	Poribacteria	0.179044687
A5-S03_30	A5-S03_30_cg67_8	merA	MerA	Actinobacteriota	2.320727171
KW1-S15_279	KW1-S15_279_cg87_6	merA	MerA	Acidobacteriota	0.258526741
A5-S03_93	A5-S03_93_cg169_3	merA	MerA	Acidobacteriota	0.441840494
KW1-S05_126	KW1-S05_126_cg78_3	merA	MerA	Planctomycetota	0.311407144
A5-S04_22	A5-S04_22_cg130_4	merA	MerA	Desulfobacterota_D	0.40288394
KW1-S15_197	KW1-S15_197_cg423_2	merA	MerA	Acidobacteriota	0.464666561
KW1-S21_85	KW1-S21_85_cg233_2	merA	MerA	Acidobacteriota	0.471338041
KW1-S15_117	KW1-S15_117_cg280_2	merA	MerA	SAR324	0.078088514
KW1-S11_179	KW1-S11_179_cg139_2	merA	MerA	Actinobacteriota	0.321392209
KW1-S05_82	KW1-S05_82_cg188_4	merA	MerA	Proteobacteria	1.940370957
KW1-S21_196	KW1-S21_196_cg238_2	merA	MerA	Acidobacteriota	0.480650736
KW1-S21_196	KW1-S21_196_cg277_3	merA	MerA	Acidobacteriota	0.480650736
KW1-S11_156	KW1-S11_156_cg88_5	merA	MerA	Acidobacteriota	0.230362164
KW1-S21_174	KW1-S21_174_cg76_5	merA	MerA	Planctomycetota	0.300195743
KW1-S21_174	KW1-S21_174_cg320_2	merA	MerA	Planctomycetota	0.300195743
A5-S03_71	A5-S03_71_cg83_21	merA	MerA	Methylomirabilota	1.237084743
KW1-S05_45	KW1-S05_45_cg8_30	merA	MerA	Methylomirabilota	5.157189414
KW1-S08_213	KW1-S08_213_cg160_7	merA	MerA	Actinobacteriota	0.241876276
KW1-S15_200	KW1-S15_200_cg182_1	merA	MerA	Planctomycetota	0.198235249
KW1-S15_200	KW1-S15_200_cg412_1	merA	MerA	Planctomycetota	0.198235249
KW1-S21_260	KW1-S21_260_cg77_3	merA	MerA	Proteobacteria	0.243632343
KW1-S21_260	KW1-S21_260_cg372_3	merA	MerA	Proteobacteria	0.243632343
A5-S03_29	A5-S03_29_cg95_7	merA	MerA	Proteobacteria	5.912903529
A5-S03_29	A5-S03_29_cg423_3	merA	MerA	Proteobacteria	5.912903529
KW1-S15_8	KW1-S15_8_cg14_4	merA	MerA	Proteobacteria	0.503847403
KW1-S05_81	KW1-S05_81_cg33_11	merA	MerA	Planctomycetota	0.782253657
KW1-S05_43	KW1-S05_43_cg235_4	merA	MerA	Myxococcota_A	0.235256853
KW1-S05_43	KW1-S05_43_cg235_5	merA	MerA	Myxococcota_A	0.235256853
KW1-S21_141	KW1-S21_141_cg286_3	merA	MerA	Proteobacteria	0.65511743
KW1-S11_157	KW1-S11_157_cg53_6	merA	MerA	Thermoproteota	0.221560479
KW1-S21_193	KW1-S21_193_cg343_13	merA	MerA	Gemmatimonadota	0.630529146
KW1-S11_124	KW1-S11_124_cg25_6	merA	MerA	Proteobacteria	0.18954842
KW1-S11_124	KW1-S11_124_cg277_2	merA	MerA	Proteobacteria	0.18954842
KW1-S15_262	KW1-S15_262_cg43_1	merA	MerA	Nitrospirota	1.284998
KW1-S11_65	KW1-S11_65_cg123_1	merA	MerA	Bacteroidota	0.161869829
KW1-S11_145	KW1-S11_145_cg186_4	merA	MerA	Proteobacteria	0.172071763
KW1-S11_190	KW1-S11_190_cg11_2	merA	MerA	Gemmatimonadota	0.312577214
KW1-S11_190	KW1-S11_190_cg254_6	merA	MerA	Gemmatimonadota	0.312577214
KW1-S08_242	KW1-S08_242_cg129_2	merA	MerA	Bacteroidota	0.151103031
KW1-S21_138	KW1-S21_138_cg20_10	merA	MerA	Proteobacteria	0.538949973
KW1-S15_234	KW1-S15_234_cg175_4	merA	MerA	Proteobacteria	0.228959717
KW1-S05_127	KW1-S05_127_cg216_4	merA	MerA	Desulfobacterota_B	0.923471411
KW1-S11_176	KW1-S11_176_cg235_5	merA	MerA	Proteobacteria	0.49031732
KW1-S15_218	KW1-S15_218_cg81_3	merA	MerA	Nitrospirota	0.254122957
A5-S04_119	A5-S04_119_cg140_16	merA	MerA	Desulfobacterota_B	0.92977853
KW1-S08_200	KW1-S08_200_cg154_7	merA	MerA	Planctomycetota	0.292582826
KW1-S21_52	KW1-S21_52_cg337_3	merA	MerA	Bacteroidota	0.154834449
KW1-S21_32	KW1-S21_32_cg196_81	merA	MerA	Gemmatimonadota	0.352226454
KW1-S11_24	KW1-S11_24_cg58_2	merA	MerA	SAR324	0.305641044
KW1-S11_24	KW1-S11_24_cg178_2	merA	MerA	SAR324	0.305641044
KW1-S08_186	KW1-S08_186_cg246_4	merA	MerA	Proteobacteria	0.599157071
KW1-S15_98	KW1-S15_98_cg326_17	merA	MerA	Proteobacteria	0.307551094
KW1-S15_98	KW1-S15_98_cg498_1	merA	MerA	Proteobacteria	0.307551094
A5-S03_121	A5-S03_121_cg12_2	merA	MerA	Planctomycetota	0.255972063
KW1-S08_251	KW1-S08_251_cg218_2	merA	MerA	Acidobacteriota	0.218893764
KW1-S21_231	KW1-S21_231_cg562_4	merA	MerA	Proteobacteria	0.225042987
KW1-S15_112	KW1-S15_112_cg110_4	merA	MerA	Latescibacterota	0.19547142
KW1-S15_112	KW1-S15_112_cg248_6	merA	MerA	Latescibacterota	0.19547142
KW1-S05_124	KW1-S05_124_cg73_5	merA	MerA	SAR324	0.294255926
KW1-S05_124	KW1-S05_124_cg102_1	merA	MerA	SAR324	0.294255926
KW1-S11_180	KW1-S11_180_cg226_2	merA	MerA	Acidobacteriota	0.421277266
KW1-S11_180	KW1-S11_180_cg268_1	merA	MerA	Acidobacteriota	0.421277266
KW1-S08_155	KW1-S08_155_cg439_5	merA	MerA	Proteobacteria	6.149914314
KW1-S15_144	KW1-S15_144_cg28_3	merA	MerA	Thermoproteota	0.670466961
KW1-S15_31	KW1-S15_31_cg204_2	merA	MerA	Planctomycetota	0.283034669
KW1-S05_77	KW1-S05_77_cg176_4	merA	MerA	Proteobacteria	0.200084434
KW1-S08_208	KW1-S08_208_cg48_3	merA	MerA	Thermoproteota	0.213035727
A5-S04_33	A5-S04_33_cg76_2	merA	MerA	Proteobacteria	0.31651019
A5-S04_33	A5-S04_33_cg159_4	merA	MerA	Proteobacteria	0.31651019
KW1-S11_103	KW1-S11_103_cg62_7	merA	MerA	Acidobacteriota	0.234421643
A5-S04_125	A5-S04_125_cg259_2	merA	MerA	Nitrospinota	0.915304349
A5-S03_100	A5-S03_100_cg185_10	merA	MerA	Proteobacteria	0.5208484
KW1-S11_163	KW1-S11_163_cg195_2	merA	MerA	Planctomycetota	0.306985803
KW1-S08_28	KW1-S08_28_cg266_4	merA	MerA	Poribacteria	0.179044687
A5-S04_79	A5-S04_79_cg11_5	merA	MerA	Proteobacteria	0.318607914
KW1-S15_279	KW1-S15_279_cg89_5	merA	MerA	Acidobacteriota	0.258526741
A5-S04_114	A5-S04_114_cg57_27	merA	MerA	Proteobacteria	0.645045786
A5-S03_93	A5-S03_93_cg379_7	merA	MerA	Acidobacteriota	0.441840494
KW1-S15_41	KW1-S15_41_cg365_9	merA	MerA	Myxococcota_A	0.21241194
KW1-S15_41	KW1-S15_41_cg427_6	merA	MerA	Myxococcota_A	0.21241194
KW1-S05_126	KW1-S05_126_cg116_2	merA	MerA	Planctomycetota	0.311407144
KW1-S05_85	KW1-S05_85_cg27_9	merA	MerA	Proteobacteria	0.349193537
KW1-S08_280	KW1-S08_280_cg130_2	merA	MerA	Myxococcota_A	0.242426154
A5-S03_156	A5-S03_156_cg445_1	merA	MerA	Proteobacteria	0.294276124
KW1-S15_306	KW1-S15_306_cg195_36	merA	MerA	KSB1	0.271841916
KW1-S21_115	KW1-S21_115_cg241_5	merA	MerA	Proteobacteria	0.395452669
A5-S03_23	A5-S03_23_cg43_7	merA	MerA	SAR324	0.074032541
A5-S03_23	A5-S03_23_cg210_1	merA	MerA	SAR324	0.074032541
KW1-S11_87	KW1-S11_87_cg225_31	merA	MerA	Gemmatimonadota	0.335534167
KW1-S11_179	KW1-S11_179_cg148_1	merA	MerA	Actinobacteriota	0.321392209
KW1-S08_62	KW1-S08_62_cg191_4	merA	MerA	Proteobacteria	0.217866324
KW1-S05_82	KW1-S05_82_cg165_18	merA	MerA	Proteobacteria	1.940370957
A5-S04_155	A5-S04_155_cg327_2	merA	MerA	Proteobacteria	0.488820379
KW1-S08_24	KW1-S08_24_cg268_4	merA	MerA	Verrucomicrobiota	0.1502044
KW1-S08_12	KW1-S08_12_cg56_9	merA	MerA	Proteobacteria	0.44676975
KW1-S15_162	KW1-S15_162_cg164_1	merA	MerA	Actinobacteriota	0.287102209
KW1-S15_162	KW1-S15_162_cg186_2	merA	MerA	Actinobacteriota	0.287102209
KW1-S08_17	KW1-S08_17_cg105_19	merA	MerA	Proteobacteria	0.159164767
A5-S04_136	A5-S04_136_cg74_4	merA	MerA	Chloroflexota	0.302968297
KW1-S21_174	KW1-S21_174_cg270_4	merA	MerA	Planctomycetota	0.300195743
KW1-S05_58	KW1-S05_58_cg42_1	merA	MerA	Proteobacteria	0.230811317
KW1-S05_58	KW1-S05_58_cg186_3	merA	MerA	Proteobacteria	0.230811317
KW1-S11_89	KW1-S11_89_cg364_3	merA	MerA	Acidobacteriota	0.093538324
KW1-S15_183	KW1-S15_183_cg189_6	merA	MerA	Acidobacteriota	0.102070713
KW1-S21_160	KW1-S21_160_cg273_1	merA	MerA	Acidobacteriota	0.088854504
KW1-S08_133	KW1-S08_133_cg32_16	merA	MerA	Bacteroidota	0.370033516
A5-S03_71	A5-S03_71_cg197_3	merA	MerA	Methylomirabilota	1.237084743
KW1-S05_45	KW1-S05_45_cg89_13	merA	MerA	Methylomirabilota	5.157189414
KW1-S15_97	KW1-S15_97_cg214_8	merA	MerA	Planctomycetota	0.046552284
KW1-S05_127	KW1-S05_127_cg34_9	merA	MerA	Desulfobacterota_B	0.923471411
KW1-S08_268	KW1-S08_268_cg63_3	merA	MerA	Tectomicrobia	0.926897809
KW1-S08_28	KW1-S08_28_cg312_2	merA	MerA	Poribacteria	0.179044687
KW1-S08_280	KW1-S08_280_cg420_2	merA	MerA	Myxococcota_A	0.242426154
KW1-S15_197	KW1-S15_197_cg304_3	merA	MerA	Acidobacteriota	0.464666561
KW1-S08_198	KW1-S08_198_cg64_28	merA	MerA	Proteobacteria	0.388910899
A5-S04_70	A5-S04_70_cg444_2	merA	MerA	Bacteroidota	0.148820884
KW1-S11_87	KW1-S11_87_cg190_2	merA	MerA	Gemmatimonadota	0.335534167
KW1-S08_24	KW1-S08_24_cg203_4	merA	MerA	Verrucomicrobiota	0.1502044
KW1-S21_196	KW1-S21_196_cg315_2	merA	MerA	Acidobacteriota	0.480650736
KW1-S08_227	KW1-S08_227_cg233_4	merA	MerA	Planctomycetota	0.436714834
KW1-S21_27	KW1-S21_27_cg475_7	merA	MerA	Proteobacteria	0.145856161
KW1-S08_46	KW1-S08_46_cg192_4	merA	MerA	Proteobacteria	0.135284126
KW1-S15_149	KW1-S15_149_cg188_15	merA	MerA	Proteobacteria	0.160014541
A5-S04_187	A5-S04_187_cg40_14	merA	MerA	Proteobacteria	0.311531731
KW1-S08_242	KW1-S08_242_cg245_4	merA	MerA	Bacteroidota	0.151103031
KW1-S21_52	KW1-S21_52_cg377_5	merA	MerA	Bacteroidota	0.154834449
KW1-S05_77	KW1-S05_77_cg337_7	merA	MerA	Proteobacteria	0.200084434
KW1-S05_108	KW1-S05_108_cg62_5	merA	MerA	Chloroflexota	0.277928309
KW1-S08_133	KW1-S08_133_cg35_26	merA	MerA	Bacteroidota	0.370033516
A5-S04_105	A5-S04_105_cg192_2	merA	MerA	Proteobacteria	0.196605762
A5-S04_105	A5-S04_105_cg301_1	merA	MerA	Proteobacteria	0.196605762
KW1-S11_120	KW1-S11_120_cg183_121	merA	MerA	Proteobacteria	0.34623938
KW1-S11_146	KW1-S11_146_cg135_3	merA	MerA	Proteobacteria	2.729152986
KW1-S05_77	KW1-S05_77_cg21_5	merA	MerA	Proteobacteria	0.200084434
A5-S03_147	A5-S03_147_cg33_5	merA	MerA	Actinobacteriota	0.314260634
KW1-S15_162	KW1-S15_162_cg244_5	merA	MerA	Actinobacteriota	0.287102209
KW1-S21_260	KW1-S21_260_cg381_5	merB	MerB	Proteobacteria	0.243632343
A5-S03_33	A5-S03_33_cg97_1	merB	MerB	Proteobacteria	0.21222155
KW1-S21_141	KW1-S21_141_cg20_39	merB	MerB	Proteobacteria	0.65511743
KW1-S11_124	KW1-S11_124_cg271_6	merB	MerB	Proteobacteria	0.18954842
KW1-S11_145	KW1-S11_145_cg333_7	merB	MerB	Proteobacteria	0.172071763
A5-S04_18	A5-S04_18_cg320_5	merB	MerB	Acidobacteriota	0.199671379
KW1-S15_215	KW1-S15_215_cg143_1	merB	MerB	Chloroflexota	0.125078511
KW1-S11_24	KW1-S11_24_cg502_1	merB	MerB	SAR324	0.305641044
KW1-S11_146	KW1-S11_146_cg5_8	merB	MerB	Proteobacteria	2.729152986
A5-S03_30	A5-S03_30_cg249_2	merB	MerB	Actinobacteriota	2.320727171
KW1-S05_108	KW1-S05_108_cg78_2	merB	MerB	Chloroflexota	0.277928309
KW1-S11_87	KW1-S11_87_cg131_2	merB	MerB	Gemmatimonadota	0.335534167
KW1-S05_82	KW1-S05_82_cg165_19	merB	MerB	Proteobacteria	1.940370957
KW1-S05_53	KW1-S05_53_cg200_2	merB	MerB	Proteobacteria	0.162283196
KW1-S11_179	KW1-S11_179_cg109_7	merB	MerB	Actinobacteriota	0.321392209
KW1-S08_213	KW1-S08_213_cg177_1	merB	MerB	Actinobacteriota	0.241876276
KW1-S15_187	KW1-S15_187_cg304_6	merB	MerB	Myxococcota_A	0.32033485
A5-S04_77	A5-S04_77_cg313_6	merB	MerB	SAR324	0.072210886
A5-S04_18	A5-S04_18_cg136_3	merB	MerB	Acidobacteriota	0.199671379
KW1-S15_114	KW1-S15_114_cg140_10	merB	MerB	Planctomycetota	0.151523991
KW1-S08_229	KW1-S08_229_cg112_8	merB	MerB	SAR324	0.071125272
KW1-S21_144	KW1-S21_144_cg47_6	merB	MerB	SAR324	0.075586438
KW1-S11_15	KW1-S11_15_cg109_5	merB	MerB	SAR324	0.076138432
A5-S03_18	A5-S03_18_cg191_6	merB	MerB	Myxococcota_A	0.260539826
A5-S03_23	A5-S03_23_cg416_6	merB	MerB	SAR324	0.074032541
KW1-S11_157	KW1-S11_157_cg25_3	merB	MerB	Thermoproteota	0.221560479
KW1-S11_157	KW1-S11_157_cg45_4	merB	MerB	Thermoproteota	0.221560479
KW1-S15_227	KW1-S15_227_cg14_3	merB	MerB	Thermoproteota	0.207153977
KW1-S15_227	KW1-S15_227_cg18_3	merB	MerB	Thermoproteota	0.207153977
KW1-S15_215	KW1-S15_215_cg230_2	mnxG	MnxG	Chloroflexota	0.125078511
KW1-S15_218	KW1-S15_218_cg426_8	mnxG	MnxG	Nitrospirota	0.254122957
KW1-S15_218	KW1-S15_218_cg434_8	mnxG	MnxG	Nitrospirota	0.254122957
KW1-S08_122	KW1-S08_122_cg199_1	mnxG	MnxG	Nitrospirota	1.462568571
KW1-S08_122	KW1-S08_122_cg216_2	mnxG	MnxG	Nitrospirota	1.462568571
KW1-S11_99	KW1-S11_99_cg113_6	mnxG	MnxG	Proteobacteria	0.144489618
KW1-S11_99	KW1-S11_99_cg263_3	mnxG	MnxG	Proteobacteria	0.144489618
KW1-S11_99	KW1-S11_99_cg332_7	mnxG	MnxG	Proteobacteria	0.144489618
KW1-S11_99	KW1-S11_99_cg340_4	mnxG	MnxG	Proteobacteria	0.144489618
A5-S04_95	A5-S04_95_cg264_1	mnxG	MnxG	Chloroflexota	0.248934494
KW1-S08_17	KW1-S08_17_cg66_4	mnxG	MnxG	Proteobacteria	0.159164767
KW1-S08_17	KW1-S08_17_cg97_5	mnxG	MnxG	Proteobacteria	0.159164767
KW1-S08_17	KW1-S08_17_cg193_1	mnxG	MnxG	Proteobacteria	0.159164767
KW1-S08_17	KW1-S08_17_cg385_5	mnxG	MnxG	Proteobacteria	0.159164767
KW1-S08_17	KW1-S08_17_cg406_8	mnxG	MnxG	Proteobacteria	0.159164767
KW1-S08_17	KW1-S08_17_cg410_1	mnxG	MnxG	Proteobacteria	0.159164767
KW1-S05_81	KW1-S05_81_cg202_4	MopA	MopA	Planctomycetota	0.782253657
KW1-S08_226	KW1-S08_226_cg15_5	MopA	MopA	Desulfobacterota_D	0.402511216
KW1-S11_109	KW1-S11_109_cg189_4	MopA	MopA	Desulfobacterota_D	0.41297887
A5-S03_4	A5-S03_4_cg248_3	MopA	MopA	Desulfobacterota_D	0.41339651
KW1-S21_271	KW1-S21_271_cg208_8	MopA	MopA	Desulfobacterota_D	0.400053411
A5-S04_22	A5-S04_22_cg76_6	MopA	MopA	Desulfobacterota_D	0.40288394
KW1-S15_98	KW1-S15_98_cg381_9	MopA	MopA	Proteobacteria	0.307551094
KW1-S08_12	KW1-S08_12_cg50_2	MopA	MopA	Proteobacteria	0.44676975
KW1-S08_121	KW1-S08_121_cg193_1	MopA	MopA	Thermoproteota	0.513133703
KW1-S08_121	KW1-S08_121_cg205_1	MopA	MopA	Thermoproteota	0.513133703
KW1-S08_222	KW1-S08_222_cg33_1	MopA	MopA	Bacteroidota	0.150504472
KW1-S08_222	KW1-S08_222_cg150_1	MopA	MopA	Bacteroidota	0.150504472
A5-S04_187	A5-S04_187_cg174_2	moxA	MoxA	Proteobacteria	0.311531731
KW1-S08_198	KW1-S08_198_cg106_6	moxA	MoxA	Proteobacteria	0.388910899
KW1-S08_89	KW1-S08_89_cg216_6	moxA	MoxA	Proteobacteria	0.256331371
KW1-S05_58	KW1-S05_58_cg137_2	moxA	MoxA	Proteobacteria	0.230811317
KW1-S08_174	KW1-S08_174_cg309_5	moxA	MoxA	Acidobacteriota	0.092089279
KW1-S15_188	KW1-S15_188_cg132_14	moxA	MoxA	Tectomicrobia	0.83604275
KW1-S21_141	KW1-S21_141_cg511_4	moxA	MoxA	Proteobacteria	0.65511743
A5-S03_147	A5-S03_147_cg135_2	moxA	MoxA	Actinobacteriota	0.314260634
KW1-S11_65	KW1-S11_65_cg96_2	moxA	MoxA	Bacteroidota	0.161869829
KW1-S11_145	KW1-S11_145_cg210_7	moxA	MoxA	Proteobacteria	0.172071763
KW1-S21_138	KW1-S21_138_cg362_2	moxA	MoxA	Proteobacteria	0.538949973
A5-S03_68	A5-S03_68_cg37_2	moxA	MoxA	Proteobacteria	4.440532729
KW1-S05_141	KW1-S05_141_cg308_1	moxA	MoxA	SAR324	0.076622328
KW1-S15_126	KW1-S15_126_cg69_5	moxA	MoxA	Desulfobacterota_B	0.830950853
KW1-S08_200	KW1-S08_200_cg115_1	moxA	MoxA	Planctomycetota	0.292582826
KW1-S21_32	KW1-S21_32_cg62_15	moxA	MoxA	Gemmatimonadota	0.352226454
KW1-S21_32	KW1-S21_32_cg113_26	moxA	MoxA	Gemmatimonadota	0.352226454
KW1-S08_222	KW1-S08_222_cg5_5	moxA	MoxA	Bacteroidota	0.150504472
A5-S03_121	A5-S03_121_cg364_2	moxA	MoxA	Planctomycetota	0.255972063
KW1-S08_155	KW1-S08_155_cg359_5	moxA	MoxA	Proteobacteria	6.149914314
KW1-S15_31	KW1-S15_31_cg57_4	moxA	MoxA	Planctomycetota	0.283034669
KW1-S15_2	KW1-S15_2_cg230_1	moxA	MoxA	Bacteroidota	0.25881706
A5-S03_100	A5-S03_100_cg325_5	moxA	MoxA	Proteobacteria	0.5208484
KW1-S21_6	KW1-S21_6_cg353_3	moxA	MoxA	Desulfobacterota_B	0.807535986
KW1-S05_59	KW1-S05_59_cg104_6	moxA	MoxA	Actinobacteriota	0.267224739
A5-S04_226	A5-S04_226_cg49_4	moxA	MoxA	Actinobacteriota	0.272323164
KW1-S11_42	KW1-S11_42_cg20_5	moxA	MoxA	Actinobacteriota	0.327662699
KW1-S11_18	KW1-S11_18_cg221_11	moxA	MoxA	Proteobacteria	4.191198671
KW1-S08_12	KW1-S08_12_cg209_6	moxA	MoxA	Proteobacteria	0.44676975
KW1-S11_156	KW1-S11_156_cg188_1	moxA	MoxA	Acidobacteriota	0.230362164
KW1-S08_17	KW1-S08_17_cg100_2	moxA	MoxA	Proteobacteria	0.159164767
KW1-S08_17	KW1-S08_17_cg132_2	moxA	MoxA	Proteobacteria	0.159164767
KW1-S21_174	KW1-S21_174_cg241_1	moxA	MoxA	Planctomycetota	0.300195743
KW1-S11_180	KW1-S11_180_cg473_1	moxA	MoxA	Acidobacteriota	0.421277266
A5-S03_93	A5-S03_93_cg423_6	moxA	MoxA	Acidobacteriota	0.441840494
A5-S03_71	A5-S03_71_cg202_22	moxA	MoxA	Methylomirabilota	1.237084743
KW1-S05_45	KW1-S05_45_cg56_5	moxA	MoxA	Methylomirabilota	5.157189414
A5-S04_112	A5-S04_112_cg28_24	moxA	MoxA	Gemmatimonadota	0.186611123
KW1-S11_157	KW1-S11_157_cg1_5	moxA	MoxA	Thermoproteota	0.221560479
KW1-S08_122	KW1-S08_122_cg31_2	moxA	MoxA	Nitrospirota	1.462568571
KW1-S15_112	KW1-S15_112_cg37_1	moxA	MoxA	Latescibacterota	0.19547142
KW1-S08_208	KW1-S08_208_cg108_3	moxA	MoxA	Thermoproteota	0.213035727
KW1-S21_123	KW1-S21_123_cg38_15	moxA	MoxA	Gemmatimonadota	0.183671597
KW1-S08_28	KW1-S08_28_cg517_5	moxA	MoxA	Poribacteria	0.179044687
KW1-S15_197	KW1-S15_197_cg283_4	moxA	MoxA	Acidobacteriota	0.464666561
KW1-S05_108	KW1-S05_108_cg255_2	moxA	MoxA	Chloroflexota	0.277928309
